timestamp,area_name,traffic_level,nearby_events,day_of_week,total_slots,occupied_slots,available_slots
2024-02-24 06:00:00,Railway Station,5,0,3,75,26,49
2024-02-24 06:00:00,Cricket Stadium,1,0,4,100,6,94
2024-02-24 06:00:00,Railway Station,1,0,5,100,8,92
2024-02-24 08:00:00,Tech Park,9,0,3,150,110,40
2024-02-24 09:00:00,Shopping Mall,6,0,2,150,76,74
2024-02-24 09:00:00,Metro Station,5,0,5,75,30,45
2024-02-24 10:00:00,Railway Station,6,0,6,50,25,25
2024-02-24 12:00:00,Airport,9,0,4,200,149,51
2024-02-24 12:00:00,Railway Station,8,0,1,75,49,26
2024-02-24 13:00:00,Railway Station,4,0,0,150,49,101
2024-02-24 14:00:00,Tech Park,7,0,2,150,84,66
2024-02-24 15:00:00,City Center,3,0,5,75,23,52
2024-02-24 15:00:00,Airport,9,0,3,150,111,39
2024-02-24 16:00:00,Tech Park,7,0,3,150,79,71
2024-02-24 16:00:00,Airport,8,0,1,150,99,51
2024-02-24 17:00:00,Metro Station,9,0,2,75,50,25
2024-02-24 17:00:00,Airport,7,0,2,50,30,20
2024-02-24 17:00:00,Cricket Stadium,9,0,0,200,140,60
2024-02-24 18:00:00,Shopping Mall,2,0,3,100,16,84
2024-02-24 19:00:00,City Center,7,0,2,150,84,66
2024-02-24 20:00:00,City Center,2,0,0,150,27,123
2024-02-24 20:00:00,Airport,5,1,2,50,34,16
2024-02-24 21:00:00,Shopping Mall,1,1,4,150,45,105
2024-02-24 21:00:00,Cricket Stadium,3,0,2,150,33,117
2024-02-24 22:00:00,Airport,6,0,0,150,70,80
2024-02-24 22:00:00,Cricket Stadium,7,1,0,200,147,53
2024-02-24 23:00:00,Cricket Stadium,6,0,2,150,74,76
2024-02-25 00:00:00,City Center,6,0,6,100,47,53
2024-02-25 01:00:00,Tech Park,10,1,1,150,145,5
2024-02-25 02:00:00,Cricket Stadium,4,0,6,100,29,71
2024-02-25 03:00:00,Airport,5,0,1,50,21,29
2024-02-25 03:00:00,Cricket Stadium,10,0,3,75,58,17
2024-02-25 05:00:00,Metro Station,10,0,0,150,117,33
2024-02-25 05:00:00,Airport,3,0,0,100,25,75
2024-02-25 07:00:00,City Center,3,0,5,150,41,109
2024-02-25 08:00:00,Shopping Mall,5,0,6,150,58,92
2024-02-25 08:00:00,Cricket Stadium,10,0,1,100,75,25
2024-02-25 09:00:00,Railway Station,10,0,4,100,75,25
2024-02-25 11:00:00,Shopping Mall,4,1,0,150,74,76
2024-02-25 12:00:00,Metro Station,10,0,0,100,85,15
2024-02-25 13:00:00,Shopping Mall,2,0,3,150,21,129
2024-02-25 14:00:00,Cricket Stadium,5,0,2,75,34,41
2024-02-25 16:00:00,Cricket Stadium,1,0,5,100,3,97
2024-02-25 19:00:00,Tech Park,3,0,2,75,22,53
2024-02-25 21:00:00,Tech Park,3,0,6,200,46,154
2024-02-25 21:00:00,Metro Station,8,0,4,150,96,54
2024-02-26 01:00:00,Railway Station,10,0,4,50,40,10
2024-02-26 02:00:00,Railway Station,2,0,6,100,17,83
2024-02-26 05:00:00,City Center,6,0,4,75,34,41
2024-02-26 08:00:00,Cricket Stadium,10,0,0,150,123,27
2024-02-26 09:00:00,Metro Station,10,0,1,150,119,31
2024-02-26 09:00:00,Airport,9,0,1,100,73,27
2024-02-26 10:00:00,Tech Park,7,1,5,100,71,29
2024-02-26 12:00:00,Airport,8,0,5,150,101,49
2024-02-26 12:00:00,Shopping Mall,10,0,2,150,115,35
2024-02-26 12:00:00,Railway Station,3,0,5,100,29,71
2024-02-26 12:00:00,City Center,5,0,0,150,62,88
2024-02-26 13:00:00,Cricket Stadium,9,0,3,100,74,26
2024-02-26 13:00:00,Airport,10,0,5,100,83,17
2024-02-26 13:00:00,Cricket Stadium,8,1,1,150,122,28
2024-02-26 13:00:00,Metro Station,2,0,4,150,27,123
2024-02-26 13:00:00,Metro Station,5,0,6,75,28,47
2024-02-26 15:00:00,Airport,10,0,0,100,79,21
2024-02-26 15:00:00,Railway Station,7,0,6,50,29,21
2024-02-26 15:00:00,Metro Station,6,1,0,50,38,12
2024-02-26 16:00:00,Shopping Mall,6,0,6,150,77,73
2024-02-26 18:00:00,Shopping Mall,4,0,5,100,36,64
2024-02-26 19:00:00,Tech Park,4,0,4,75,24,51
2024-02-26 20:00:00,Cricket Stadium,1,0,6,50,0,50
2024-02-26 21:00:00,Cricket Stadium,9,0,0,100,67,33
2024-02-26 22:00:00,Railway Station,10,0,1,150,119,31
2024-02-26 23:00:00,Shopping Mall,1,0,1,50,2,48
2024-02-26 23:00:00,Tech Park,5,0,1,100,35,65
2024-02-27 02:00:00,Airport,10,0,1,200,158,42
2024-02-27 03:00:00,Cricket Stadium,3,0,6,100,21,79
2024-02-27 04:00:00,Metro Station,2,0,2,150,20,130
2024-02-27 06:00:00,Shopping Mall,3,0,1,75,20,55
2024-02-27 07:00:00,Airport,4,0,0,100,31,69
2024-02-27 09:00:00,Tech Park,10,0,5,50,41,9
2024-02-27 09:00:00,City Center,1,0,3,75,6,69
2024-02-27 11:00:00,City Center,7,0,1,200,107,93
2024-02-27 13:00:00,Railway Station,7,0,3,100,55,45
2024-02-27 13:00:00,Tech Park,3,0,0,50,17,33
2024-02-27 14:00:00,Tech Park,1,0,0,200,18,182
2024-02-27 17:00:00,Tech Park,9,0,3,200,145,55
2024-02-27 17:00:00,Tech Park,10,1,1,150,150,0
2024-02-27 18:00:00,Railway Station,9,0,0,100,70,30
2024-02-27 18:00:00,Cricket Stadium,7,0,6,100,51,49
2024-02-27 19:00:00,Shopping Mall,9,0,4,200,145,55
2024-02-27 20:00:00,City Center,1,1,4,150,42,108
2024-02-27 20:00:00,Shopping Mall,9,0,1,50,35,15
2024-02-27 22:00:00,Shopping Mall,5,1,4,100,62,38
2024-02-27 23:00:00,Airport,3,0,5,75,21,54
2024-02-27 23:00:00,Tech Park,4,0,2,150,43,107
2024-02-28 00:00:00,Airport,2,0,4,75,7,68
2024-02-28 02:00:00,Cricket Stadium,7,0,3,100,52,48
2024-02-28 02:00:00,Airport,1,0,3,100,4,96
2024-02-28 03:00:00,Cricket Stadium,9,0,4,150,105,45
2024-02-28 03:00:00,Metro Station,1,0,3,75,8,67
2024-02-28 03:00:00,City Center,4,0,3,150,43,107
2024-02-28 04:00:00,Airport,3,0,2,50,7,43
2024-02-28 05:00:00,Railway Station,3,0,3,75,15,60
2024-02-28 05:00:00,Shopping Mall,7,0,2,200,117,83
2024-02-28 06:00:00,Cricket Stadium,10,0,2,75,62,13
2024-02-28 07:00:00,Metro Station,5,0,1,200,79,121
2024-02-28 08:00:00,Tech Park,9,0,6,75,57,18
2024-02-28 09:00:00,Railway Station,1,0,2,100,9,91
2024-02-28 11:00:00,Tech Park,9,0,3,75,55,20
2024-02-28 13:00:00,Cricket Stadium,7,0,6,100,56,44
2024-02-28 13:00:00,Airport,6,0,0,75,40,35
2024-02-28 15:00:00,Metro Station,4,0,5,100,36,64
2024-02-28 15:00:00,Tech Park,8,1,3,75,67,8
2024-02-28 15:00:00,Metro Station,7,0,2,200,115,85
2024-02-28 18:00:00,Metro Station,10,0,4,75,59,16
2024-02-28 18:00:00,Railway Station,3,0,1,75,20,55
2024-02-28 18:00:00,Metro Station,7,0,0,150,84,66
2024-02-28 19:00:00,City Center,10,1,1,100,95,5
2024-02-28 20:00:00,City Center,1,0,0,50,0,50
2024-02-28 20:00:00,Airport,8,0,4,150,98,52
2024-02-28 22:00:00,City Center,8,0,3,150,101,49
2024-02-28 23:00:00,City Center,6,0,1,100,52,48
2024-02-28 23:00:00,City Center,7,0,4,100,56,44
2024-02-29 00:00:00,Shopping Mall,1,0,6,150,8,142
2024-02-29 00:00:00,Railway Station,7,0,3,75,43,32
2024-02-29 01:00:00,Metro Station,4,0,6,150,44,106
2024-02-29 01:00:00,Railway Station,3,0,2,75,19,56
2024-02-29 01:00:00,Tech Park,8,0,4,150,98,52
2024-02-29 03:00:00,Shopping Mall,1,1,5,200,53,147
2024-02-29 03:00:00,Railway Station,3,0,1,75,16,59
2024-02-29 04:00:00,Airport,5,0,4,75,32,43
2024-02-29 04:00:00,Metro Station,5,0,3,75,30,45
2024-02-29 05:00:00,Shopping Mall,9,0,4,150,104,46
2024-02-29 06:00:00,Metro Station,8,0,5,200,130,70
2024-02-29 07:00:00,Tech Park,3,0,3,150,38,112
2024-02-29 09:00:00,Airport,2,0,2,150,27,123
2024-02-29 09:00:00,Shopping Mall,3,0,3,150,38,112
2024-02-29 10:00:00,City Center,2,0,1,75,10,65
2024-02-29 11:00:00,Airport,9,0,1,150,107,43
2024-02-29 12:00:00,City Center,2,0,6,75,8,67
2024-02-29 13:00:00,Shopping Mall,4,0,3,100,37,63
2024-02-29 14:00:00,Cricket Stadium,9,0,6,150,111,39
2024-02-29 17:00:00,Metro Station,9,0,6,100,68,32
2024-02-29 18:00:00,Tech Park,3,0,6,150,39,111
2024-02-29 19:00:00,Airport,6,0,2,100,52,48
2024-02-29 20:00:00,Airport,7,0,4,50,29,21
2024-02-29 21:00:00,Shopping Mall,2,0,5,150,29,121
2024-02-29 22:00:00,Tech Park,6,0,0,100,50,50
2024-02-29 22:00:00,Metro Station,3,0,1,50,13,37
2024-02-29 23:00:00,Metro Station,2,0,5,200,32,168
2024-02-29 23:00:00,Airport,7,0,0,100,59,41
2024-02-29 23:00:00,Airport,7,0,4,150,86,64
2024-03-01 01:00:00,Airport,2,0,2,150,27,123
2024-03-01 02:00:00,Cricket Stadium,5,1,3,200,122,78
2024-03-01 03:00:00,Cricket Stadium,5,1,5,150,89,61
2024-03-01 03:00:00,Airport,9,0,6,100,76,24
2024-03-01 04:00:00,Shopping Mall,1,0,2,75,5,70
2024-03-01 05:00:00,Railway Station,3,0,5,150,39,111
2024-03-01 05:00:00,Metro Station,8,0,4,100,67,33
2024-03-01 05:00:00,City Center,10,0,1,150,118,32
2024-03-01 06:00:00,Shopping Mall,2,0,1,75,8,67
2024-03-01 07:00:00,Tech Park,2,1,5,75,24,51
2024-03-01 08:00:00,Metro Station,2,0,2,75,14,61
2024-03-01 08:00:00,City Center,7,0,3,150,86,64
2024-03-01 09:00:00,Metro Station,4,0,2,200,69,131
2024-03-01 09:00:00,Metro Station,1,0,3,150,16,134
2024-03-01 12:00:00,Tech Park,3,0,0,150,35,115
2024-03-01 14:00:00,City Center,5,1,2,100,57,43
2024-03-01 15:00:00,City Center,8,0,3,100,61,39
2024-03-01 16:00:00,Airport,1,0,3,75,2,73
2024-03-01 19:00:00,Railway Station,5,0,1,200,78,122
2024-03-01 19:00:00,Tech Park,3,0,0,50,12,38
2024-03-01 20:00:00,Metro Station,2,0,5,150,29,121
2024-03-01 21:00:00,Cricket Stadium,10,1,5,150,148,2
2024-03-01 22:00:00,Airport,9,0,4,100,77,23
2024-03-01 22:00:00,Shopping Mall,5,0,5,150,56,94
2024-03-01 23:00:00,Cricket Stadium,6,1,5,100,71,29
2024-03-02 00:00:00,Tech Park,9,0,0,150,112,38
2024-03-02 00:00:00,Railway Station,4,1,2,150,74,76
2024-03-02 01:00:00,Metro Station,6,0,1,75,36,39
2024-03-02 01:00:00,Airport,8,0,1,200,127,73
2024-03-02 03:00:00,Shopping Mall,4,0,1,150,53,97
2024-03-02 04:00:00,Metro Station,1,0,1,150,7,143
2024-03-02 05:00:00,Tech Park,1,0,5,100,13,87
2024-03-02 05:00:00,Airport,7,0,2,150,81,69
2024-03-02 05:00:00,Shopping Mall,3,0,4,150,31,119
2024-03-02 07:00:00,Railway Station,5,0,1,200,78,122
2024-03-02 11:00:00,Shopping Mall,1,0,2,150,11,139
2024-03-02 13:00:00,Tech Park,2,0,4,150,22,128
2024-03-02 14:00:00,Airport,10,0,1,200,158,42
2024-03-02 14:00:00,Cricket Stadium,5,0,1,75,27,48
2024-03-02 16:00:00,Railway Station,3,0,3,100,22,78
2024-03-02 17:00:00,City Center,1,0,5,150,13,137
2024-03-02 18:00:00,Shopping Mall,3,0,0,150,40,110
2024-03-02 19:00:00,City Center,6,0,3,75,40,35
2024-03-02 20:00:00,Metro Station,4,0,0,100,35,65
2024-03-02 20:00:00,Tech Park,8,0,2,100,67,33
2024-03-02 21:00:00,Airport,5,0,3,50,15,35
2024-03-02 23:00:00,City Center,1,0,3,150,10,140
2024-03-02 23:00:00,Shopping Mall,5,0,4,200,75,125
2024-03-03 01:00:00,Railway Station,9,0,5,200,143,57
2024-03-03 01:00:00,City Center,10,0,4,150,116,34
2024-03-03 02:00:00,Airport,9,0,1,50,41,9
2024-03-03 03:00:00,Shopping Mall,3,0,4,50,7,43
2024-03-03 04:00:00,Railway Station,4,0,1,150,45,105
2024-03-03 12:00:00,Railway Station,2,0,3,100,13,87
2024-03-03 14:00:00,Shopping Mall,4,0,3,100,36,64
2024-03-03 14:00:00,Tech Park,8,0,2,50,37,13
2024-03-03 14:00:00,Railway Station,2,0,3,100,15,85
2024-03-03 15:00:00,Airport,5,0,5,100,45,55
2024-03-03 15:00:00,Shopping Mall,6,0,3,150,76,74
2024-03-03 15:00:00,Metro Station,9,1,2,100,96,4
2024-03-03 17:00:00,Shopping Mall,6,0,1,75,32,43
2024-03-03 17:00:00,City Center,1,0,1,75,5,70
2024-03-03 17:00:00,Cricket Stadium,3,0,6,50,11,39
2024-03-03 18:00:00,City Center,6,0,1,200,95,105
2024-03-03 19:00:00,Tech Park,1,0,1,100,8,92
2024-03-03 19:00:00,Railway Station,8,0,5,200,130,70
2024-03-03 20:00:00,City Center,7,0,1,100,54,46
2024-03-03 22:00:00,Airport,7,0,1,150,79,71
2024-03-03 23:00:00,Tech Park,10,0,4,50,39,11
2024-03-04 01:00:00,Shopping Mall,5,0,2,75,25,50
2024-03-04 03:00:00,Railway Station,9,0,6,150,112,38
2024-03-04 08:00:00,City Center,5,0,2,100,45,55
2024-03-04 09:00:00,Tech Park,10,0,4,100,84,16
2024-03-04 09:00:00,Tech Park,2,1,6,150,55,95
2024-03-04 09:00:00,Shopping Mall,9,0,3,150,110,40
2024-03-04 10:00:00,Airport,10,0,6,200,161,39
2024-03-04 12:00:00,Metro Station,4,0,3,100,32,68
2024-03-04 12:00:00,Airport,1,0,4,75,10,65
2024-03-04 14:00:00,Airport,5,0,6,150,60,90
2024-03-04 14:00:00,Railway Station,4,0,3,150,43,107
2024-03-04 15:00:00,Railway Station,5,0,2,200,76,124
2024-03-04 15:00:00,City Center,7,0,6,100,51,49
2024-03-04 17:00:00,Tech Park,4,0,5,50,20,30
2024-03-04 19:00:00,Railway Station,5,0,5,50,22,28
2024-03-04 20:00:00,Railway Station,8,0,4,75,45,30
2024-03-04 20:00:00,Railway Station,7,0,0,150,82,68
2024-03-04 21:00:00,Tech Park,9,0,2,50,34,16
2024-03-04 23:00:00,Airport,9,0,6,75,53,22
2024-03-04 23:00:00,Cricket Stadium,6,0,0,150,68,82
2024-03-05 01:00:00,Shopping Mall,2,0,6,75,13,62
2024-03-05 01:00:00,Metro Station,2,0,6,100,15,85
2024-03-05 02:00:00,Airport,4,0,5,75,22,53
2024-03-05 04:00:00,Shopping Mall,8,0,0,100,59,41
2024-03-05 05:00:00,Airport,6,0,5,150,74,76
2024-03-05 06:00:00,Railway Station,2,0,1,100,18,82
2024-03-05 07:00:00,Metro Station,6,0,0,50,22,28
2024-03-05 08:00:00,Tech Park,5,0,0,100,44,56
2024-03-05 09:00:00,Railway Station,9,0,6,75,54,21
2024-03-05 09:00:00,Cricket Stadium,10,0,6,100,80,20
2024-03-05 09:00:00,Metro Station,3,0,4,150,31,119
2024-03-05 11:00:00,City Center,1,0,4,200,17,183
2024-03-05 12:00:00,Tech Park,4,0,5,100,29,71
2024-03-05 13:00:00,Cricket Stadium,2,1,4,100,39,61
2024-03-05 14:00:00,Railway Station,4,0,4,150,48,102
2024-03-05 15:00:00,Railway Station,4,0,5,100,35,65
2024-03-05 15:00:00,Shopping Mall,6,0,4,100,51,49
2024-03-05 16:00:00,Tech Park,10,0,3,100,78,22
2024-03-05 16:00:00,City Center,7,0,6,150,80,70
2024-03-05 16:00:00,Shopping Mall,4,0,3,150,48,102
2024-03-05 17:00:00,Metro Station,9,0,5,200,141,59
2024-03-05 17:00:00,Cricket Stadium,6,0,2,100,45,55
2024-03-05 17:00:00,Metro Station,1,0,2,50,4,46
2024-03-05 18:00:00,Tech Park,5,0,0,50,23,27
2024-03-05 19:00:00,Cricket Stadium,5,0,5,150,58,92
2024-03-05 20:00:00,Tech Park,5,0,2,150,60,90
2024-03-05 21:00:00,Railway Station,5,0,1,75,28,47
2024-03-05 22:00:00,Cricket Stadium,6,0,1,100,43,57
2024-03-05 23:00:00,Shopping Mall,7,0,5,75,42,33
2024-03-06 00:00:00,Shopping Mall,4,0,6,150,51,99
2024-03-06 00:00:00,Tech Park,3,0,6,75,15,60
2024-03-06 01:00:00,Shopping Mall,7,0,4,100,59,41
2024-03-06 03:00:00,City Center,5,0,3,100,44,56
2024-03-06 04:00:00,Tech Park,9,0,1,75,55,20
2024-03-06 04:00:00,Metro Station,7,0,3,150,81,69
2024-03-06 04:00:00,Tech Park,10,0,4,75,55,20
2024-03-06 04:00:00,Metro Station,10,0,6,200,156,44
2024-03-06 05:00:00,Tech Park,8,0,0,100,59,41
2024-03-06 06:00:00,Cricket Stadium,10,0,1,100,84,16
2024-03-06 07:00:00,Airport,2,0,3,100,15,85
2024-03-06 08:00:00,Airport,3,0,4,100,20,80
2024-03-06 09:00:00,Tech Park,3,0,2,75,21,54
2024-03-06 09:00:00,City Center,6,0,3,75,40,35
2024-03-06 10:00:00,Tech Park,6,0,6,100,51,49
2024-03-06 13:00:00,Tech Park,10,0,0,75,62,13
2024-03-06 14:00:00,Cricket Stadium,4,0,0,200,63,137
2024-03-06 14:00:00,Cricket Stadium,10,0,4,75,55,20
2024-03-06 15:00:00,City Center,4,0,1,75,21,54
2024-03-06 17:00:00,Cricket Stadium,9,0,6,100,72,28
2024-03-06 19:00:00,Railway Station,2,0,5,100,16,84
2024-03-06 20:00:00,City Center,3,0,2,150,39,111
2024-03-06 21:00:00,Airport,4,0,2,150,44,106
2024-03-06 22:00:00,Shopping Mall,9,0,6,75,59,16
2024-03-06 22:00:00,Tech Park,4,0,4,100,32,68
2024-03-06 23:00:00,Metro Station,3,0,0,75,21,54
2024-03-07 00:00:00,Cricket Stadium,7,0,4,100,53,47
2024-03-07 01:00:00,Shopping Mall,7,0,6,150,85,65
2024-03-07 02:00:00,Metro Station,8,0,1,100,59,41
2024-03-07 02:00:00,Airport,4,0,5,75,21,54
2024-03-07 03:00:00,Cricket Stadium,2,0,3,150,24,126
2024-03-07 04:00:00,Tech Park,6,0,0,75,37,38
2024-03-07 04:00:00,Tech Park,5,0,2,150,59,91
2024-03-07 05:00:00,Railway Station,2,0,6,75,10,65
2024-03-07 06:00:00,Railway Station,4,0,6,75,24,51
2024-03-07 12:00:00,Shopping Mall,10,0,5,150,117,33
2024-03-07 14:00:00,Railway Station,7,0,3,150,86,64
2024-03-07 14:00:00,City Center,10,1,4,100,100,0
2024-03-07 14:00:00,Metro Station,3,0,6,100,29,71
2024-03-07 15:00:00,Shopping Mall,10,0,5,150,124,26
2024-03-07 16:00:00,Airport,6,0,3,50,29,21
2024-03-07 17:00:00,Metro Station,4,0,0,150,45,105
2024-03-07 17:00:00,Cricket Stadium,6,0,6,200,96,104
2024-03-07 18:00:00,Tech Park,2,0,6,150,20,130
2024-03-07 19:00:00,City Center,1,0,2,150,7,143
2024-03-07 20:00:00,Metro Station,9,0,3,150,108,42
2024-03-07 20:00:00,Metro Station,3,0,2,100,20,80
2024-03-07 20:00:00,Metro Station,5,0,6,150,55,95
2024-03-07 22:00:00,Railway Station,4,0,0,75,24,51
2024-03-07 23:00:00,Railway Station,2,0,1,50,9,41
2024-03-07 23:00:00,Airport,10,0,1,100,84,16
2024-03-07 23:00:00,Shopping Mall,7,0,1,75,44,31
2024-03-08 01:00:00,Airport,8,0,1,150,95,55
2024-03-08 04:00:00,Railway Station,3,0,0,50,9,41
2024-03-08 05:00:00,Metro Station,1,0,0,100,8,92
2024-03-08 06:00:00,Railway Station,4,0,6,100,31,69
2024-03-08 07:00:00,Airport,8,0,3,100,66,34
2024-03-08 10:00:00,Metro Station,4,0,1,100,35,65
2024-03-08 12:00:00,City Center,5,0,4,100,41,59
2024-03-08 14:00:00,Cricket Stadium,5,0,2,100,44,56
2024-03-08 16:00:00,Airport,7,0,1,100,57,43
2024-03-08 16:00:00,Metro Station,4,0,3,75,22,53
2024-03-08 17:00:00,Railway Station,10,0,0,75,58,17
2024-03-08 17:00:00,Shopping Mall,7,0,2,50,32,18
2024-03-08 17:00:00,Shopping Mall,10,0,6,100,79,21
2024-03-08 19:00:00,Metro Station,4,0,3,75,19,56
2024-03-08 20:00:00,Shopping Mall,2,0,5,75,11,64
2024-03-08 21:00:00,Shopping Mall,1,0,4,50,3,47
2024-03-08 23:00:00,City Center,2,0,0,100,19,81
2024-03-09 00:00:00,Cricket Stadium,2,0,4,100,13,87
2024-03-09 00:00:00,Cricket Stadium,4,0,0,150,48,102
2024-03-09 00:00:00,Airport,3,0,1,75,15,60
2024-03-09 01:00:00,Metro Station,2,0,0,100,20,80
2024-03-09 03:00:00,Tech Park,7,0,4,150,83,67
2024-03-09 04:00:00,Railway Station,8,0,5,75,50,25
2024-03-09 06:00:00,Railway Station,9,0,2,100,71,29
2024-03-09 07:00:00,Shopping Mall,5,0,4,75,26,49
2024-03-09 08:00:00,Cricket Stadium,9,0,5,75,56,19
2024-03-09 08:00:00,Cricket Stadium,8,0,0,150,101,49
2024-03-09 09:00:00,Airport,8,0,1,200,128,72
2024-03-09 09:00:00,Metro Station,9,0,5,150,107,43
2024-03-09 10:00:00,Railway Station,10,0,0,150,121,29
2024-03-09 11:00:00,Metro Station,5,1,3,75,50,25
2024-03-09 12:00:00,Metro Station,2,0,4,150,25,125
2024-03-09 13:00:00,Cricket Stadium,7,0,5,100,56,44
2024-03-09 14:00:00,Cricket Stadium,3,0,3,150,37,113
2024-03-09 17:00:00,Metro Station,6,0,5,150,71,79
2024-03-09 17:00:00,Shopping Mall,9,0,2,100,76,24
2024-03-09 19:00:00,Railway Station,8,0,1,150,97,53
2024-03-10 00:00:00,Shopping Mall,10,0,2,150,123,27
2024-03-10 00:00:00,Railway Station,4,0,4,75,24,51
2024-03-10 00:00:00,Railway Station,1,0,2,100,4,96
2024-03-10 02:00:00,City Center,7,0,5,150,89,61
2024-03-10 02:00:00,Airport,9,0,6,150,104,46
2024-03-10 03:00:00,Airport,1,0,3,100,7,93
2024-03-10 03:00:00,Cricket Stadium,1,0,0,150,9,141
2024-03-10 03:00:00,Tech Park,8,0,2,75,52,23
2024-03-10 07:00:00,Cricket Stadium,2,0,2,50,3,47
2024-03-10 08:00:00,Shopping Mall,9,0,4,150,108,42
2024-03-10 08:00:00,City Center,10,0,3,200,155,45
2024-03-10 09:00:00,Airport,1,0,6,75,4,71
2024-03-10 10:00:00,City Center,4,0,3,100,37,63
2024-03-10 11:00:00,Railway Station,9,0,3,200,149,51
2024-03-10 11:00:00,Railway Station,4,0,6,75,24,51
2024-03-10 12:00:00,Metro Station,6,0,6,100,46,54
2024-03-10 16:00:00,Tech Park,3,1,0,150,70,80
2024-03-10 18:00:00,Metro Station,5,0,2,200,75,125
2024-03-10 19:00:00,Shopping Mall,3,0,3,50,15,35
2024-03-10 20:00:00,Cricket Stadium,6,1,2,100,69,31
2024-03-10 22:00:00,Tech Park,5,0,1,75,32,43
2024-03-11 00:00:00,Cricket Stadium,5,0,4,200,83,117
2024-03-11 00:00:00,Metro Station,4,0,5,100,36,64
2024-03-11 01:00:00,Tech Park,1,0,4,150,9,141
2024-03-11 01:00:00,Shopping Mall,6,1,0,100,65,35
2024-03-11 04:00:00,City Center,9,0,0,75,50,25
2024-03-11 05:00:00,City Center,9,0,2,100,73,27
2024-03-11 06:00:00,Metro Station,2,0,6,150,21,129
2024-03-11 07:00:00,Tech Park,2,0,0,75,13,62
2024-03-11 07:00:00,Railway Station,7,0,0,150,86,64
2024-03-11 09:00:00,Airport,8,0,1,150,92,58
2024-03-11 15:00:00,City Center,3,0,1,150,34,116
2024-03-11 15:00:00,Railway Station,5,0,5,100,43,57
2024-03-11 19:00:00,Airport,4,0,4,75,20,55
2024-03-11 19:00:00,Cricket Stadium,6,0,0,100,49,51
2024-03-11 20:00:00,Railway Station,4,0,0,50,14,36
2024-03-11 21:00:00,Cricket Stadium,6,0,5,75,31,44
2024-03-11 22:00:00,Metro Station,5,0,2,75,33,42
2024-03-11 23:00:00,Tech Park,2,0,0,75,15,60
2024-03-12 00:00:00,City Center,4,0,4,50,19,31
2024-03-12 01:00:00,Airport,9,0,1,150,105,45
2024-03-12 01:00:00,Cricket Stadium,5,1,3,100,57,43
2024-03-12 02:00:00,City Center,7,0,5,150,83,67
2024-03-12 02:00:00,City Center,9,0,4,100,68,32
2024-03-12 07:00:00,Airport,8,0,2,200,129,71
2024-03-12 07:00:00,Shopping Mall,3,0,1,150,35,115
2024-03-12 12:00:00,Cricket Stadium,1,0,1,150,14,136
2024-03-12 12:00:00,Railway Station,1,0,1,150,11,139
2024-03-12 12:00:00,Shopping Mall,3,0,2,150,39,111
2024-03-12 12:00:00,Airport,8,0,4,100,67,33
2024-03-12 13:00:00,Airport,6,0,0,100,49,51
2024-03-12 16:00:00,Metro Station,8,0,4,100,69,31
2024-03-12 17:00:00,Tech Park,10,0,4,50,35,15
2024-03-12 17:00:00,Tech Park,3,0,1,100,27,73
2024-03-12 17:00:00,Airport,3,0,0,75,23,52
2024-03-12 18:00:00,Cricket Stadium,1,0,3,100,13,87
2024-03-12 19:00:00,Tech Park,10,0,2,75,55,20
2024-03-12 20:00:00,Airport,1,0,4,100,5,95
2024-03-12 20:00:00,City Center,5,0,3,75,32,43
2024-03-12 22:00:00,Metro Station,10,0,1,150,119,31
2024-03-12 22:00:00,City Center,8,0,1,50,37,13
2024-03-12 22:00:00,Railway Station,8,0,5,50,28,22
2024-03-12 23:00:00,Tech Park,5,0,3,150,65,85
2024-03-13 00:00:00,Railway Station,3,0,3,100,27,73
2024-03-13 01:00:00,Tech Park,5,0,6,100,42,58
2024-03-13 01:00:00,Metro Station,10,0,1,100,76,24
2024-03-13 05:00:00,Railway Station,7,0,4,200,115,85
2024-03-13 08:00:00,Airport,4,0,5,200,69,131
2024-03-13 08:00:00,Railway Station,10,0,5,100,76,24
2024-03-13 08:00:00,Shopping Mall,3,0,2,150,36,114
2024-03-13 09:00:00,Shopping Mall,2,0,3,75,17,58
2024-03-13 09:00:00,Shopping Mall,2,0,3,150,19,131
2024-03-13 10:00:00,Tech Park,5,0,1,75,33,42
2024-03-13 10:00:00,Airport,10,0,1,150,120,30
2024-03-13 11:00:00,Airport,10,0,5,100,83,17
2024-03-13 13:00:00,City Center,8,0,0,150,93,57
2024-03-13 15:00:00,City Center,3,0,2,150,33,117
2024-03-13 15:00:00,Metro Station,8,0,6,200,124,76
2024-03-13 16:00:00,Shopping Mall,4,0,0,200,62,138
2024-03-13 17:00:00,Tech Park,9,0,5,50,40,10
2024-03-13 21:00:00,Metro Station,6,0,3,150,73,77
2024-03-13 23:00:00,Railway Station,10,0,4,200,165,35
2024-03-14 00:00:00,City Center,10,0,2,100,78,22
2024-03-14 01:00:00,Airport,7,0,6,150,79,71
2024-03-14 03:00:00,Tech Park,5,0,5,75,29,46
2024-03-14 03:00:00,Airport,5,0,4,150,59,91
2024-03-14 03:00:00,Railway Station,6,0,2,200,95,105
2024-03-14 05:00:00,Tech Park,10,0,6,100,85,15
2024-03-14 07:00:00,Railway Station,4,0,6,150,48,102
2024-03-14 07:00:00,Tech Park,4,1,1,50,23,27
